country,date,Code_Country,GDP_per_Capita_current_US_dollars,Inflation_consumer_Prices_Annual,Inflation_GDP_Deflator_Annual,GDP_Constant_LCU,GDP_per_Capita_Constant_LCU,Personal_Remittances_Received_of_GDP,Population_Total,Unemployment_Total_of_Total_Labor_Force,Net_Migration,Unemployment_Male_of_Male_Labor_Force_Nat_Estimate,Unemployment_Female_of_Female_Labor_Force_Modeled_ILO_Estimat,Wage_and_Salaried_Workers_Total_of_Total_Employment_Modeled_ILO_Estimate,Wage_and_Salaried_Workers_Male_of_Male_Employment_Modeled_ILO_Estimate,Wage_and_Salaried_Workers_Female_of_Female_Employment_Modeled_ILO_Estimate,International_Migrant_Stock_of_Population
Nicaragua,2018,NIC2018,62534.1493522825,4.94723728039882,2.65844417348382,179873000000.0,27368.6279838222,11.5529305942533,6572233.0,5.2,-20739.0,5.2,5.261,57.22925,60.31272,52.30463,
Nicaragua,2017,NIC2017,63926.6961416131,3.85067166284725,4.12384541151989,186133000000.0,28721.8703649639,10.1168651785097,6480532.0,3.3,-21841.0,3.1,3.489,56.79946,59.81766,52.01705,
Nicaragua,2016,NIC2016,59515.7323216316,3.52317317628476,4.59012158224917,177894000000.0,27842.7699090736,9.54458592340037,6389235.0,3.9,-23081.0,3.6,4.277,55.85988,58.81684,51.12122,
Nicaragua,2015,NIC2015,55204.0311193062,3.99737996694398,7.58896374105672,170132000000.0,27011.090404563,9.38720760414493,6298598.0,4.7,-24359.0,4.2,5.449,55.0242,57.88017,50.37671,40262.0
Nicaragua,2014,NIC2014,49672.9093288166,6.03596861798431,8.39265980491845,162352000000.0,26149.2144218832,9.59729256789361,6208676.0,4.52,-25571.0,3.84,5.622,54.25567,57.04778,49.63922,
Nicaragua,2013,NIC2013,44371.9861116626,7.135467852894,4.34950701598848,154937000000.0,25319.0724091448,9.8452559002599,6119379.0,5.28,-26589.0,5.14,5.475,53.36664,55.64981,49.57107,
Nicaragua,2012,NIC2012,41122.3944786984,7.19355053338952,6.24324468031767,147662000000.0,24485.429078698,9.64965710590241,6030607.0,5.21,-27388.0,4.78,5.819,52.55434,54.29347,49.58115,
Nicaragua,2011,NIC2011,36883.4741566461,8.0823879809911,10.2136913203139,138655000000.0,23332.5643035914,9.3469416444352,5942553.0,6.499,-28224.0,,7.279,51.74732,52.9497,49.6408,
Nicaragua,2010,NIC2010,31943.5616440228,5.45513425887415,6.13746743612316,130416000000.0,22271.5034528549,9.41700955028674,5855734.0,7.83,-29081.0,,8.788,51.08374,51.74547,49.89485,37333.0
Nicaragua,2009,NIC2009,29250.1402357694,3.68700160498801,6.03796205823288,124907000000.0,21645.2632022208,9.28213593334686,5770639.0,8.16,-29914.0,,9.16,50.62505,50.73405,50.42467,
Nicaragua,2008,NIC2008,28939.7694411,19.8262031287428,16.1983026360604,129161000000.0,22708.6521474947,9.64934682670335,5687744.0,6.2,-30675.0,5.7,6.993,50.62612,49.89503,51.99715,
Nicaragua,2007,NIC2007,24422.8529423252,11.1269347446119,9.67313813633214,124870000000.0,22268.5771953862,9.9631362948187,5607453.0,4.89,-31360.0,4.8,5.048,50.71375,50.01186,52.04794,
Nicaragua,2006,NIC2006,21490.4270688456,9.1401996677772,7.8679120705083,118837000000.0,21490.2462308386,10.3128319645231,5529811.0,5.31,-32274.0,5.52,4.954,50.7696,50.10339,52.05605,
Nicaragua,2005,NIC2005,19391.9430624502,9.59909986064426,9.86709412207318,114098271100.0,20917.5080728872,9.74004742782183,5454678.0,5.37,-33283.0,5.13,5.799,49.92982,49.48624,50.81829,34918.0
Nicaragua,2004,NIC2004,17140.6570986756,8.47021063584074,9.050902360815,109412780000.0,20313.4515596551,8.95166757910236,5386223.0,6.41,-44221.0,5.48,8.062,49.00081,48.1221,50.84022,
Nicaragua,2003,NIC2003,15102.2774485813,5.30238773219938,5.33107720074352,103893765900.0,19517.6696983804,8.24431594280026,5323062.0,7.6,-44933.0,7.45,7.859,47.1698,46.56387,48.44172,
Nicaragua,2002,NIC2002,14155.7236291421,3.75017465778469,3.2483787632338,101339273500.0,19269.6630313789,7.2068271093779,5259006.0,7.58,-44899.0,,7.868,48.80305,48.36965,49.7364,
Nicaragua,2001,NIC2001,13781.3537838423,5.98604186279517,7.24150940580752,100580954600.0,19369.4445963653,6.30642038231492,5192764.0,7.474,-43839.0,4.01,7.799,50.33942,50.06499,50.9458,
Nicaragua,2000,NIC2000,12650.6337418133,7.06991352252514,8.56622837516025,97688549600.0,19067.7955396038,6.26550589467876,5123222.0,7.394,-42092.0,,7.753,51.53724,51.42269,51.79706,30389.0
Nicaragua,1999,NIC1999,11355.9234698343,,9.22623261781912,93839632400.0,18582.554350818,6.17828316517705,5049878.0,7.278,-40098.0,,7.674,52.02299,52.15678,51.71114,
Nicaragua,1998,NIC1998,9860.35753571377,,14.0284877537173,87671118400.0,17623.9223954237,4.31474584524778,4974552.0,7.296,-38264.0,,7.718,52.35229,52.72427,51.46277,
Nicaragua,1997,NIC1997,8471.64130358855,,9.77799313905811,84533504000.0,17265.9640740676,3.41687724626445,4895962.0,7.24,-36845.0,,7.689,52.90024,53.50996,51.44136,
Nicaragua,1996,NIC1996,7551.53691792708,,9.60681286189524,81308288000.0,16895.6113499506,2.20501950963123,4812391.0,7.141,-35212.0,,7.619,53.34789,54.21969,51.26184,
Nicaragua,1995,NIC1995,6602.75474281803,,13.3926837524026,76457611900.0,16192.0291262321,1.81138856216806,4721929.0,7.102,-25888.0,,7.605,53.66834,54.82677,50.89362,26619.0
Nicaragua,1994,NIC1994,5612.78803786166,,133.704797709166,72189816400.0,15607.7315437402,1.29426880822958,4625260.0,7.106,-24774.0,,7.633,54.12282,55.60525,50.6898,
Nicaragua,1993,NIC1993,2374.69373310161,,20.3916250947571,69858143000.0,15432.5033153371,1.42332201497744,4526689.0,7.134,-24094.0,,7.682,54.72828,56.64322,50.43866,
Nicaragua,1992,NIC1992,2024.76885921758,,23.6653119694809,70133723600.0,15841.6532269358,0.557786702365016,4427172.0,7.069,-24173.0,,7.643,55.26229,57.23947,50.974,
Nicaragua,1991,NIC1991,1668.64288472529,,4523.63188346094,69863807200.0,16144.9367490824,,4327289.0,7.034,-24030.0,,7.63,55.63856,57.70067,51.30453,
Nicaragua,1990,NIC1990,37.0085765240715,,5016.10794966852,69996297241.025,16556.1204689474,,4227820.0,,-24283.0,,,,,,41421.0
Nicaragua,1989,NIC1989,0.740995101765442,,4711.1695519693,70033064404.6334,16959.4292903223,,4129447.0,,-24375.0,7.09,,,,,
Nicaragua,1988,NIC1988,0.0160476842531322,,13611.6348185375,71271924637.7638,17670.9105883418,,4033291.0,,-24750.0,4.9,,,,,
Nicaragua,1987,NIC1987,0.000136794363382328,,523.080952296513,81406944332.712,20653.9917621228,,3941463.0,,-25124.0,4.7,,,,,
Nicaragua,1986,NIC1986,2.26241110535078e-05,,281.46019588996,81986055245.5588,21283.9287172302,,3852017.0,,-24805.0,3.8,,,,,
Nicaragua,1985,NIC1985,6.13356671345515e-06,,167.188970705237,82828678984.9747,22011.1428663612,,3763034.0,,-23848.0,2.6,,,,,42205.0
Nicaragua,1984,NIC1984,2.45094492152812e-06,,38.9619986631187,86353500634.9966,23500.7421783248,,3674501.0,,-22494.0,,,,,,
Nicaragua,1983,NIC1983,1.83674657432747e-06,,11.0019874269431,87727394012.8383,24473.3441051714,,3584610.0,,-20620.0,,,,,,
Nicaragua,1982,NIC1982,1.62372065951947e-06,,16.7457158915984,83858809655.5409,24015.1967594606,,3491906.0,,-19393.0,,,,,,
Nicaragua,1981,NIC1981,1.44116293580374e-06,,11.7211186604511,84549035786.3656,24884.4971747799,,3397659.0,,-17354.0,,,,,,
Nicaragua,1980,NIC1980,1.25927062781593e-06,,36.978627995653,80245250157.238,24292.3838360983,,3303309.0,,-15132.0,,,,,,25533.0
Nicaragua,1979,NIC1979,9.03123564490182e-07,,31.6584809381428,76707696554.354,23864.4289722911,0.287063029633714,3214311.0,,-14143.0,,,,,,
Nicaragua,1978,NIC1978,9.58586500717267e-07,,3.7712664622064,104334103550.244,33349.0925971455,0.192696336226379,3128544.0,,-12274.0,,,,,,
Nicaragua,1977,NIC1977,1.03196120841945e-06,,11.8524710366933,113208274165.095,37255.7407048768,0.175123498704467,3038680.0,,-11077.0,,,,,,
Nicaragua,1976,NIC1976,8.77713416528299e-07,,10.4340024668454,104466052869.905,35442.8102592627,,2947454.0,,-10153.0,,,,,,
Nicaragua,1975,NIC1975,7.79223209590612e-07,,4.7320335639175,99293407962.1307,34748.8235052484,,2857461.0,,-9349.0,,,,,,22675.0
Nicaragua,1974,NIC1974,7.68904956393716e-07,,21.7912860751004,99445805570.7219,35911.2417113473,,2769211.0,,-8641.0,,,,,,
Nicaragua,1973,NIC1973,5.70683712664668e-07,,16.6642083456955,87086166606.6948,32461.5651817688,,2682747.0,,-7952.0,,,,,,
Nicaragua,1972,NIC1972,4.73720257016221e-07,,4.25073460780206,81834815087.2277,31436.4554945554,,2603182.0,,-7216.0,,,,,,
Nicaragua,1971,NIC1971,4.5820973462085e-07,,3.03165698893271,80056971592.5809,31699.6926892663,,2525481.0,,-6332.0,,,,,,
Nicaragua,1970,NIC1970,4.44713117241848e-07,,2.43873520154081,77495920134.5411,31698.6936319662,,2444767.0,,-5419.0,,,,,,20896.0
Nicaragua,1969,NIC1969,4.42467904598724e-07,,1.1718102580268,76460773847.1808,32307.8015186883,,2366635.0,,-4590.0,,,,,,
Nicaragua,1968,NIC1968,4.25199656352289e-07,,4.48995933074599,71971410369.67,31410.7320602584,,2291300.0,,-3981.0,,,,,,
Nicaragua,1967,NIC1967,4.14619016124824e-07,,1.26633766945292,71017671412.2761,32004.3440324164,,2219001.0,,-3670.0,,,,,,
Nicaragua,1966,NIC1966,3.95041319291182e-07,,3.66106680456528,66390571362.803,30879.292430198,,2150003.0,,-3439.0,,,,,,
Nicaragua,1965,NIC1965,3.80577305806783e-07,,0.840469556147823,64268965160.8808,30837.7993734844,,2084097.0,,-3226.0,,,,,,15079.0
Nicaragua,1964,NIC1964,3.55351736443568e-07,,4.52064235997089,58679638185.4392,29035.7997514223,,2020941.0,,-3042.0,,,,,,
Nicaragua,1963,NIC1963,3.13814012871431e-07,,-0.40818819843625,52533963483.6011,26800.9231329161,,1960155.0,,-2879.0,,,,,,
Nicaragua,1962,NIC1962,2.92993264722572e-07,,-0.535467332067611,47385321238.847,24920.6112799367,,1901451.0,,-2726.0,,,,,,
Nicaragua,1961,NIC1961,2.73822890877845e-07,,-0.0473704865960514,42731517811.0798,23165.3598884762,,1844630.0,,-2575.0,,,,,,
Nicaragua,1960,NIC1960,2.62669163941791e-07,,,39751083567.099,22211.2303440714,,1789684.0,,-2417.0,,,,,,12384.0
Netherlands,2022,NET2022,53165.0689229959,10.0012078753473,5.30398982755851,797465120000.0,45046.662475308,0.239131387218538,17703090.0,3.538,,,3.777,,,,
Netherlands,2021,NET2021,48791.8697973951,2.67572008805381,2.41874760071983,763283455000.0,43533.9952948273,0.236154455073967,17533044.0,4.21,57439.0,3.95,4.501,84.32093,80.49059,88.62579,
Netherlands,2020,NET2020,45668.6638190523,1.2724603778917,1.92857201636885,727884821000.0,41732.9255511281,0.23372126273356,17441500.0,3.82,58816.0,3.7,3.953,82.75478,79.67793,86.26122,
Netherlands,2019,NET2019,46875.8089565828,2.63369910249593,3.03273379248688,757314706000.0,43662.1624348496,0.245450501198436,17344874.0,3.38,60266.0,3.4,3.359,83.37799,80.36214,86.83171,
Netherlands,2018,NET2018,44916.6602056777,1.70349794744475,2.43709074520527,742788814000.0,43106.1410114334,0.268050260047264,17231624.0,3.83,60758.0,3.72,3.958,83.30759,80.24918,86.84389,
Netherlands,2017,NET2017,43087.5749271976,1.3814587140721,1.26070715808579,725656676000.0,42358.5393656148,0.26700693441399,17131296.0,4.84,60585.0,4.48,5.257,83.26537,80.24284,86.78096,
Netherlands,2016,NET2016,41592.7152018454,0.316666666666663,0.454667288773308,705131000000.0,41404.462654065,0.275473074564623,17030314.0,6.01,59528.0,5.57,6.514,83.18554,80.12722,86.76643,
Netherlands,2015,NET2015,40732.6526808888,0.600248147278775,0.772727976651382,690008000000.0,40732.6526808888,0.300179335903551,16939923.0,6.87,57677.0,6.53,7.267,83.15883,80.19066,86.63963,1979486.0
Netherlands,2014,NET2014,39819.7261454012,0.976035079699661,0.253185732004795,676749332000.0,40127.4243095527,0.166183473503878,16865008.0,7.42,54876.0,7.14,7.749,83.38454,80.04816,87.33266,
Netherlands,2013,NET2013,39302.9053287847,2.50689852657884,1.27998705426134,667251702000.0,39706.8881590285,0.184527574955516,16804432.0,7.24,51268.0,7.19,7.299,83.94756,80.6749,87.76241,
Netherlands,2012,NET2012,38971.4999055205,2.45554765291609,1.44610956661077,668121431000.0,39876.0337982265,0.195506509130508,16754962.0,5.82,46924.0,5.47,6.228,84.637,81.50617,88.31041,
Netherlands,2011,NET2011,38959.8105178231,2.3410701775137,0.193652086824386,675077115000.0,40440.5512729411,0.197591153518139,16693074.0,4.98,41782.0,4.6,5.415,84.84802,81.79301,88.44462,
Netherlands,2010,NET2010,38469.566234782,1.27530569556686,0.940413731811219,664765346000.0,40009.0028560262,0.202984696660452,16615394.0,4.99,35628.0,4.52,5.54,84.90939,81.87351,88.52664,1832510.0
Netherlands,2009,NET2009,37799.5967184799,1.18977687021549,0.220701610642962,655957546000.0,39681.9207147467,0.196568463503381,16530388.0,4.35,28780.0,3.87,4.92,85.17081,82.43583,88.47479,
Netherlands,2008,NET2008,39353.8864788883,2.48650198289454,2.30632549844012,680926324000.0,41404.7899640956,0.17324838577442,16445593.0,3.65,23206.0,2.98,4.461,85.65396,82.91235,89.01308,
Netherlands,2007,NET2007,37796.4528214905,1.61385859802103,2.07220572994835,666461935000.0,40683.3294306035,0.192111750844296,16381696.0,4.15,18739.0,3.29,5.194,85.9092,83.16299,89.31422,
Netherlands,2006,NET2006,35760.5767883118,1.10150106517704,2.56110638417375,642231550000.0,39289.5865503339,0.211543907039227,16346101.0,5.0,15632.0,4.07,6.144,86.10432,83.61101,89.24001,
Netherlands,2005,NET2005,33755.3588055982,1.68813017869622,1.98873995492572,620747546000.0,38036.3092397561,0.18366433477099,16319868.0,5.87,13610.0,5.04,6.904,86.33127,83.74229,89.61901,1736127.0
Netherlands,2004,NET2004,32507.8727576391,1.26364739183177,1.20404059769723,608272628000.0,37359.1011154248,0.197193399872629,16281779.0,4.65,12819.0,4.33,5.043,87.89817,85.9252,90.36888,
Netherlands,2003,NET2003,31605.575045691,2.09199838997658,2.17027931585601,596433742000.0,36759.4847849365,0.193195417363177,16225302.0,3.59,13122.0,3.43,3.795,88.58627,86.36069,91.39071,
Netherlands,2002,NET2002,31032.2127244475,3.28753104712768,3.77054132736822,595506860000.0,36875.9352400398,0.102164314441479,16148929.0,2.55,14789.0,2.3,2.88,88.33135,86.63902,90.51617,
Netherlands,2001,NET2001,30030.885855699,4.15584127195611,4.18485489972578,594215786000.0,37031.6041575004,0.111856959885598,16046180.0,2.12,17665.0,1.81,2.519,88.44488,87.05904,90.24599,
Netherlands,2000,NET2000,28382.570784376,2.36052233801956,3.42036982108445,580703086000.0,36463.6973389805,0.101993774458215,15925513.0,2.73,21650.0,2.17,3.46,88.78635,87.41981,90.59619,1556337.0
Netherlands,1999,NET1999,26527.7425726444,2.15717918055056,1.28336999636159,557319934000.0,35246.4477809635,0.108627355639769,15812088.0,3.62,26897.0,2.69,4.844,88.50539,87.21199,90.24519,
Netherlands,1998,NET1998,25102.8047057883,1.95913632274256,2.0807336761725,530608830000.0,33781.2293705393,0.144087533385346,15707209.0,4.39,31182.0,3.36,5.794,88.35148,86.9048,90.36418,
Netherlands,1997,NET1997,23640.6555780829,2.1092456273948,2.64279189663814,506964429000.0,32475.5490002018,0.15868129245778,15610650.0,5.51,34673.0,4.32,7.134,87.62508,86.22777,89.59122,
Netherlands,1996,NET1996,22190.2092257441,1.94936713166006,1.04023440661661,485928332000.0,31288.6510142817,0.15474600727656,15530498.0,6.42,37200.0,5.2,8.103,87.74308,86.36693,89.70405,
Netherlands,1995,NET1995,21317.4766864053,1.92322003453521,2.06462349671411,469501679000.0,30370.7546914724,0.147009957208353,15459006.0,7.16,38760.0,6.1,8.653,87.29871,86.323,88.71227,1346164.0
Netherlands,1994,NET1994,20355.3909883209,2.80152463293184,2.06273353612039,455313933000.0,29598.825197275,0.259557422075472,15382838.0,7.16,39389.0,6.54,8.046,87.60827,86.67588,88.96021,
Netherlands,1993,NET1993,19487.5677943134,2.58418448671794,1.59750862742143,442219407000.0,28921.4364886444,0.255023042482245,15290368.0,6.29,38984.0,5.33,7.685,88.24348,87.19665,89.80472,
Netherlands,1992,NET1992,19075.4218572163,3.18358181761553,2.4957407667155,436727333000.0,28762.0230837835,0.218289510092397,15184166.0,5.56,37760.0,4.04,7.79,88.61496,87.6849,90.04018,
Netherlands,1991,NET1991,18437.624578644,3.15820041477126,3.11704954082228,429401440000.0,28494.1735781727,0.205312462302628,15069798.0,7.28,35486.0,5.57,9.898,88.55151,88.64326,88.40452,
Netherlands,1990,NET1990,17592.6379342287,2.45409184818342,1.55975130923443,419177146000.0,28035.7733767359,0.222706080552155,14951510.0,,32373.0,5.6,,,,,1182263.0
Netherlands,1989,NET1989,16741.798706127,1.08215810253293,1.34806850373008,402346111000.0,27096.0085479692,0.297578130677402,14848907.0,,28219.0,6.77,,,,,
Netherlands,1988,NET1988,15915.0432917297,0.737950688332387,0.819638044875703,385314745000.0,26105.1687746704,0.31086334863699,14760094.0,,24900.0,7.35,,,,,
Netherlands,1987,NET1987,15359.4272554512,-0.69121048141158,-1.04763450002928,372496331000.0,25400.2994332711,0.307415135271357,14665037.0,,22282.0,7.44,,,,,
Netherlands,1986,NET1986,15324.8845513378,0.0833467771085985,0.211700367971517,365438799000.0,25077.6713839799,0.311657461710893,14572278.0,,20357.0,,,,,,
Netherlands,1985,NET1985,14960.663091638,2.25858442988615,0.86588331045067,355530257000.0,24533.4864285817,0.348658148304059,14491632.0,,19149.0,9.46,,,,,761421.0
Netherlands,1984,NET1984,14526.7452757035,3.30164075759306,2.30710842735873,346587672000.0,24028.1892714964,0.342495274072546,14424211.0,,18758.0,,,,,,
Netherlands,1983,NET1983,13832.1329958022,2.74084033162254,1.38907278691019,336291505000.0,23407.1042321086,0.369526703869741,14367070.0,,19123.0,10.89,,,,,
Netherlands,1982,NET1982,13416.7402493871,5.91109658468382,4.62365487596973,329471582000.0,23019.5429370719,0.414071004593843,14312690.0,,20102.0,,,,,,
Netherlands,1981,NET1981,13044.6031250474,6.73892655204789,6.39009241187789,333610881000.0,23415.877763559,0.338912452988352,14247208.0,,21737.0,6.28,,,,,
Netherlands,1980,NET1980,12443.0181345319,6.51345545521795,6.22537147791982,336245742000.0,23763.285841496,0.309685308804532,14149800.0,,24210.0,,,,,,490976.0
Netherlands,1979,NET1979,11650.5139166008,4.19929990168351,4.77106027161784,331793360000.0,23634.917977785,0.306541873828512,14038270.0,,27325.0,4.42,,,,,
Netherlands,1978,NET1978,10975.9246720271,4.11201196269292,5.33488884937717,325242437000.0,23328.7502241477,0.286512353427685,13941700.0,,29717.0,,,,,,
Netherlands,1977,NET1977,10209.0742870422,6.39929487406091,5.34465283241265,316703333000.0,22856.4596243483,0.315652769781647,13856185.0,,31478.0,4.69,,,,,
Netherlands,1976,NET1976,9509.24053710615,8.83065158603149,8.99323521367134,308917258000.0,22427.5031350649,0.30124758413578,13774037.0,,32630.0,,,,,,
Netherlands,1975,NET1975,8418.23012534085,10.2174757948242,8.09538794899784,295738246000.0,21639.9090173042,0.333922400828751,13666335.0,,32971.0,4.6,,,,,343752.0
Netherlands,1974,NET1974,7857.34957463446,9.59142267268517,12.8956534527392,295732246000.0,21833.2243144657,0.398823430402109,13545056.0,,32613.0,,,,,,
Netherlands,1973,NET1973,6781.39700797406,8.02220995878924,8.48100093112261,285900920000.0,21273.4630511867,0.51143402208771,13439322.0,,31535.0,,,,,,
Netherlands,1972,NET1972,5977.72247978463,7.80279219256613,8.16162003333085,271139482000.0,20342.6934861016,0.478976280362821,13328593.0,,29789.0,,,,,,
Netherlands,1971,NET1971,5392.26921647714,7.47767867671158,8.79003066152578,261884802000.0,19848.0322516273,0.455662523193533,13194497.0,,27272.0,,,,,,
Netherlands,1970,NET1970,4808.30271765382,3.66893088808657,5.64489648885609,251047146000.0,19254.2581883872,0.349604102424698,13038526.0,,24024.0,,,,,,261402.0
Netherlands,1969,NET1969,4341.5426281008,7.42179005501286,14.9625191882545,236524134500.0,18366.5498031369,,12877984.0,,20270.0,,,,,,
Netherlands,1968,NET1968,3589.67375200132,3.72079328019139,4.19666244387709,222235609175.77,17458.010994567,,12729721.0,,16791.0,,,,,,
Netherlands,1967,NET1967,3271.17701455946,3.45533218314714,4.20761867643816,208836386682.157,16576.6831853339,,12598201.0,,13608.0,,,,,,
Netherlands,1966,NET1966,3015.64225062581,5.76214023622457,5.98328850962196,198362801509.917,15924.7595050804,,12456251.0,,10636.0,,,,,,
Netherlands,1965,NET1965,2805.86313682966,3.90803782779624,3.37180022366441,193070536660.761,15703.5172999917,,12294732.0,,8091.0,,,,,,341683.0
Netherlands,1964,NET1964,2532.93279063784,5.82376825817436,8.67798875287116,177710821635.687,14654.000425137,,12127120.0,,5663.0,,,,,,
Netherlands,1963,NET1963,2181.54500656278,3.24364737396402,4.6994703251016,164129281287.181,13716.3419390613,,11965966.0,,3544.0,,,,,,
Netherlands,1962,NET1962,2038.04214866239,2.43112264417808,0.758713635655226,158388304693.508,13416.2694522537,,11805689.0,,1376.0,,,,,,
Netherlands,1961,NET1961,1920.29887568315,1.30763936682733,5.26405818110025,148243265936.23,12737.0851633952,,11638712.0,,-469.0,,,,,,
Netherlands,1960,NET1960,1842.97447563171,2.32394366197218,,147806428953.397,12867.6919240635,,11486631.0,,-1845.0,,,,,,446620.0
Norway,2022,NOR2022,1020532.04918999,5.76412317852271,28.0333047173699,3504677000000.0,642220.164566447,0.108553113540434,5457127.0,3.171,,,2.984,,,,
Norway,2021,NOR2021,778729.808887048,3.48388055266678,17.1026108623609,3393356000000.0,627432.548369919,0.13701708805148,5408320.0,4.37,10604.0,4.56,4.159,95.5051,94.43825,96.79459,
Norway,2020,NOR2020,643478.220458316,1.28658490707998,-2.51726059053333,3266033000000.0,607128.576673374,0.160215794441589,5379475.0,4.42,10756.0,4.68,4.129,93.96927,91.84829,96.2319,
Norway,2019,NOR2019,672589.182736538,2.16773003305405,-0.548437016889537,3308319000000.0,618620.66876394,0.150642925478894,5347896.0,3.69,25564.0,3.95,3.394,93.58664,91.44794,95.88052,
Norway,2018,NOR2018,673312.793349895,2.76483134528794,6.74292461940227,3271555000000.0,615889.822052909,0.146512913796304,5311916.0,3.8,18388.0,4.03,3.541,93.54549,91.58669,95.66479,
Norway,2017,NOR2017,629737.189992435,1.87510059552548,4.08094934122931,3244659000000.0,614871.835493412,0.153275358377446,5276968.0,4.16,21584.0,4.58,3.69,93.47746,91.46794,95.63605,
Norway,2016,NOR2016,595285.832375429,3.55000000000002,-1.59809716352439,3166641000000.0,604953.578351707,0.160011611284471,5234519.0,4.68,26425.0,5.36,3.913,93.04549,90.82729,95.42012,
Norway,2015,NOR2015,603280.032579072,2.17113665389528,-2.80446812171388,3130183000000.0,603280.032579072,0.156879435657257,5188607.0,4.3,30329.0,4.56,4.004,92.97649,90.78811,95.35449,741813.0
Norway,2014,NOR2014,615462.957483719,2.0417028670721,0.258332848947191,3073105000000.0,598202.495040131,0.151463493898525,5137232.0,3.48,38565.0,3.71,3.233,92.79047,90.14788,95.59584,
Norway,2013,NOR2013,608378.810789698,2.12048620353119,2.5532389173337,3011427000000.0,592844.587088451,0.150463103213121,5079623.0,3.42,40480.0,3.59,3.23,93.01627,90.69033,95.59212,
Norway,2012,NOR2012,594408.410518289,0.696864111498241,3.35308930089886,2981133000000.0,594020.053110715,0.149485933231739,5018573.0,3.12,47786.0,3.56,2.629,93.05485,90.49318,95.88583,
Norway,2011,NOR2011,567308.51541503,1.28495158809159,6.67279000191441,2902251000000.0,585947.796606884,0.15258364272816,4953088.0,3.21,47281.0,3.42,2.985,92.98484,90.28308,95.96253,
Norway,2010,NOR2010,532873.126605051,2.41890639481001,5.95536133797087,2870513000000.0,587106.78034186,0.157746933840712,4889252.0,3.52,42906.0,4.04,2.94,92.2837,89.28446,95.58677,526799.0
Norway,2009,NOR2009,505249.624849287,2.19738586853571,-5.11594400838129,2848097000000.0,589823.692626171,0.162761090003064,4828726.0,3.1,39234.0,3.55,2.601,91.91774,88.98702,95.12515,
Norway,2008,NOR2008,549919.970001334,3.75393081761006,10.5663830343854,2904454000000.0,609128.53707008,0.147331703367379,4768212.0,2.55,43884.0,2.72,2.36,92.21841,89.20095,95.5567,
Norway,2007,NOR2007,501188.642628515,0.712589073634205,3.07769870381014,2890524000000.0,613809.744554913,0.15315617283864,4709153.0,2.49,39806.0,2.56,2.416,92.00222,88.96842,95.37407,
Norway,2006,NOR2006,477370.776820621,2.32934980757545,8.73214952942989,2808679000000.0,602633.265510569,0.152439532253082,4660677.0,3.4,24017.0,3.45,3.342,91.53931,88.33376,95.13313,
Norway,2005,NOR2005,431951.395661662,1.53213367609252,8.76304488393352,2741204000000.0,592911.845696064,0.163004303533648,4623291.0,4.38,18467.0,4.55,4.19,92.57867,89.91357,95.55742,361144.0
Norway,2004,NOR2004,389407.24012448,0.454498502220854,5.85016617014062,2669525000000.0,581353.946397033,0.175284465868318,4591910.0,4.26,13425.0,4.56,3.923,92.49499,89.58302,95.71567,
Norway,2003,NOR2003,355782.385201721,2.48782553461785,2.86082328613723,2566490000000.0,562228.154015845,0.170761254954376,4564855.0,4.22,11447.0,4.46,3.956,92.60352,89.8826,95.63995,
Norway,2002,NOR2002,344665.094369765,1.28672528415185,-1.52020671606276,2542466000000.0,560241.719164093,0.169784938747256,4538159.0,4.02,17269.0,3.96,4.088,92.72647,89.96671,95.80658,
Norway,2001,NOR2001,347096.683002673,3.00419703998231,1.71264025643715,2507918000000.0,555617.268209966,0.160107212968938,4513751.0,3.74,7888.0,3.85,3.612,92.6823,90.62798,95.0126,
Norway,2000,NOR2000,336037.205350206,3.08550609131277,15.3333099619942,2457126000000.0,547126.264788853,0.15773671254561,4490967.0,3.46,9789.0,3.62,3.278,92.48849,90.13624,95.17744,292440.0
Norway,1999,NOR1999,283838.568793251,2.36596736596735,6.62302293772699,2378195000000.0,532998.962552609,0.177207740559083,4461913.0,3.25,19147.0,3.26,3.234,92.27613,89.83746,95.05905,
Norway,1998,NOR1998,262595.611743659,2.25241329996425,-0.692592276644049,2329918000000.0,525767.105408055,0.194909204177833,4431464.0,3.74,13331.0,3.49,4.023,91.47759,88.74708,94.62737,
Norway,1997,NOR1997,259091.787193964,2.56692335900259,2.78575837842637,2269356000000.0,515158.937581566,0.179054322205529,4405157.0,4.69,9777.0,4.39,5.029,91.54659,88.74298,94.82502,
Norway,1996,NOR1996,240719.26919095,1.26253249164498,4.26149805055043,2155450000000.0,491961.812561283,0.188885187081833,4381336.0,5.04,5756.0,4.77,5.346,91.1643,88.57114,94.19535,
Norway,1995,NOR1995,220944.562101531,2.46036778693723,3.06141927718748,2052263000000.0,470790.634210439,0.157033587688906,4359184.0,6.31,6522.0,6.29,6.331,90.47791,87.90929,93.47145,233302.0
Norway,1994,NOR1994,206899.255248278,1.37567498071484,-0.15599774778363,1970381000000.0,454359.427507135,0.133957502448258,4336613.0,5.35,7652.0,5.95,4.702,90.35576,87.25086,94.01051,
Norway,1993,NOR1993,198377.269340312,2.28826933193056,2.29292031803006,1875566000000.0,434965.193572992,0.137946993968925,4311991.0,5.97,12589.0,6.61,5.174,89.9843,86.82751,93.70014,
